domain,is_file_found,is_file_valid,http_status,acknowledgments,canonical,contact,encryption,expires,hiring,policy,preferred_languages,errors
thomaseggar.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
radiusworldwide.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
principalsearch.com,false,false,404,,,,,,,,,https://principalsearch.com/security.txt file may not exist - HTTP error code: 404
gaevaluations.co.uk,false,false,404,,,,,,,,,https://gaevaluations.co.uk/security.txt file may not exist - HTTP error code: 404
executivesearch.atkearney.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://executivesearch.atkearney.com/.well-known/security.txt"": dial tcp: lookup executivesearch.atkearney.com on 1.1.1.1:53: no such host"
fbnbank.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.fbnbank.co.uk/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
mjhudson.com,false,false,404,,,,,,,,,https://mjhudson.com/security.txt file may not exist - HTTP error code: 404
fenners.co.uk,false,false,410,,,,,,,,,https://fenners.co.uk/.well-known/security.txt file may not exist - HTTP error code: 410
rpc.co.uk,false,false,404,,,,,,,,,https://www.rpc.co.uk/security.txt file may not exist - HTTP error code: 404
withersworldwide.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.withersworldwide.com/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
montroseglobal.co.uk,false,false,404,,,,,,,,,https://montroseglobal.co.uk/security.txt file may not exist - HTTP error code: 404
resourcesolutions.com,false,false,403,,,,,,,,,https://www.resourcesolutions.com/security.txt file may not exist - HTTP error code: 403
crowehorwath.net,false,false,0,,,,,,,,,"HTTP response error: Get ""https://crowehorwath.net/.well-known/security.txt"": x509: certificate is valid for *.crowehorwath.net, not crowehorwath.net"
capitalscf.com,false,false,404,,,,,,,,,https://capitalscf.com/security.txt file may not exist - HTTP error code: 404
sbg.co.uk,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
hilldickinson.com,false,false,404,,,,,,,,,https://www.hilldickinson.com/security.txt file may not exist - HTTP error code: 404
fourcornersifa.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://fourcornersifa.co.uk/.well-known/security.txt"": dial tcp: lookup fourcornersifa.co.uk on 1.1.1.1:53: no such host"
meridianbs.co.uk,false,false,404,,,,,,,,,https://www.meridianbs.co.uk/security.txt file may not exist - HTTP error code: 404
mms.co.uk,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
latimerhinks.co.uk,false,false,404,,,,,,,,,https://www.latimerhinks.co.uk/security.txt file may not exist - HTTP error code: 404
daralistithmar.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://daralistithmar.com/.well-known/security.txt"": x509: certificate is not valid for any names, but wanted to match daralistithmar.com"
slaughterandmay.com,false,false,404,,,,,,,,,https://www.slaughterandmay.com/security.txt file may not exist - HTTP error code: 404
fenchurchadvisory.com,false,false,404,,,,,,,,,https://fenchurchadvisory.com/security.txt file may not exist - HTTP error code: 404
joelson-wilson.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://joelson-wilson.co.uk/.well-known/security.txt"": EOF"
twobirds.com,false,false,404,,,,,,,,,https://www.twobirds.com/security.txt file may not exist - HTTP error code: 404
mills-reeve.com,false,false,404,,,,,,,,,https://www.mills-reeve.com/security.txt file may not exist - HTTP error code: 404
denholmassociates.com,false,false,404,,,,,,,,,https://www.denholmassociates.com/security.txt file may not exist - HTTP error code: 404
consensusbusiness.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://consensusbusiness.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
vouchedfor.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.vouchedfor.co.uk/404"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
warnersllp.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.warnersllp.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
british-business-bank.co.uk,false,false,404,,,,,,,,,https://www.british-business-bank.co.uk/security.txt file may not exist - HTTP error code: 404
gleachershacklock.com,false,false,404,,,,,,,,,https://www.gleachershacklock.com/security.txt file may not exist - HTTP error code: 404
reedglobal.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
memerycrystal.com,false,false,404,,,,,,,,,https://www.memerycrystal.com/security.txt file may not exist - HTTP error code: 404
innovationulster.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://innovationulster.com/.well-known/security.txt"": dial tcp: lookup innovationulster.com on 1.1.1.1:53: no such host"
argentpartners.com,false,false,404,,,,,,,,,https://www.argentpartners.com/Error/NotFound?aspxerrorpath=/security.txt file may not exist - HTTP error code: 404
eatechnology.com,false,false,404,,,,,,,,,https://eatechnology.com/security.txt file may not exist - HTTP error code: 404
lavenlegal.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://lavenlegal.com/.well-known/security.txt"": x509: certificate is not valid for any names, but wanted to match lavenlegal.com"
uk.hudson.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
witanjardine.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://witanjardine.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
arm.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.arm.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
192business.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://192business.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
beaufortsecurities.com,false,false,404,,,,,,,,,https://www.beaufortsecurities.com/security.txt file may not exist - HTTP error code: 404
ubs.com,false,false,404,,,,,,,,,https://www.ubs.com/security.txt file may not exist - HTTP error code: 404
bellcornwall.com,false,false,404,,,,,,,,,https://www.bellcornwall.com/security.txt file may not exist - HTTP error code: 404
aibgb.co.uk,false,false,404,,,,,,,,,https://aibgb.co.uk/libs/cq/security/content/securityadmin.txt file may not exist - HTTP error code: 404
castleharboursecurities.com,false,false,404,,,,,,,,,https://www.castleharboursecurities.com/security.txt file may not exist - HTTP error code: 404
ashtonpenney.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ashtonpenney.com/.well-known/security.txt"": dial tcp 34.236.168.157:443: connect: connection refused"
olswang.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://olswang.com/.well-known/security.txt"": x509: certificate is valid for *.cmslegal.com, cmslegal.com, not olswang.com"
recruitmentgenius.com,false,false,404,,,,,,,,,https://www.recruitmentgenius.com/security.txt file may not exist - HTTP error code: 404
milkround.com,false,false,403,,,,,,,,,https://www.milkround.com/security.txt file may not exist - HTTP error code: 403
poyrycapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://poyrycapital.com/.well-known/security.txt"": x509: certificate is valid for apajamatkat.mosaic.fi, not poyrycapital.com"
indep.co.uk,false,false,410,,,,,,,,,https://indep.co.uk/.well-known/security.txt file may not exist - HTTP error code: 410
analysysmason.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.analysysmason.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
go4venture.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://go4venture.com/.well-known/security.txt"": x509: certificate is valid for *.gofiqr.com, not go4venture.com"
wiggin.co.uk,false,false,404,,,,,,,,,https://www.wiggin.co.uk/security.txt file may not exist - HTTP error code: 404
lexiconpartners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://lexiconpartners.com/.well-known/security.txt"": EOF"
argyllenvironmental.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://argyllenvironmental.com/.well-known/security.txt"": dial tcp 212.69.201.169:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
bpcollins.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.bpcollins.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
idj.co.uk,false,false,403,,,,,,,,,https://idj.co.uk/security.txt file may not exist - HTTP error code: 403
weissknight.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://weissknight.com/.well-known/security.txt"": dial tcp 67.212.237.138:443: connect: connection refused"
badenochandclark.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.badenochandclark.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
nexussolicitors.co.uk,false,false,404,,,,,,,,,https://nexussolicitors.co.uk/security.txt file may not exist - HTTP error code: 404
blplaw.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.blplaw.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
ashurst.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.ashurst.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
assentventures.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://assentventures.com/.well-known/security.txt"": dial tcp 195.8.66.1:443: connect: connection refused"
borneo.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://borneo.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
capitallaw.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.capitallaw.co.uk/"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
brodies.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://brodies.co.uk/.well-known/security.txt"": dial tcp 87.246.107.166:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
carterbrownassoc.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://carterbrownassoc.co.uk/.well-known/security.txt"": dial tcp: lookup carterbrownassoc.co.uk: i/o timeout (Client.Timeout exceeded while awaiting headers)"
clarkewillmott.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.clarkewillmott.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
australasiantalent.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://australasiantalent.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
holisticservices.com,false,false,404,,,,,,,,,https://holisticservices.com/security.txt file may not exist - HTTP error code: 404
beerandpartners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://beerandpartners.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
duetpartners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.duetpartners.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
cmck.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cmck.com/.well-known/security.txt"": dial tcp 165.160.13.20:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
dlapiper.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dlapiper.com/.well-known/security.txt"": dial tcp 204.74.99.100:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
pcorpfin.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://pcorpfin.com/.well-known/security.txt"": x509: certificate is valid for *.secure-secure.co.uk, secure-secure.co.uk, not pcorpfin.com"
compasscosts.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://compasscosts.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
dlp.org.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.dlp.org.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
enact.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.enact.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
dna-bioscience.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dna-bioscience.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
evansjones.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.evansjones.co.uk/"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
faegre.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://faegre.co.uk/.well-known/security.txt"": dial tcp 15.197.142.173:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
dawnayday.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dawnayday.com/.well-known/security.txt"": x509: certificate signed by unknown authority"
fox-davies.com,false,false,404,,,,,,,,,https://www.fox-davies.com/security.txt file may not exist - HTTP error code: 404
greenwellgleeson.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.greenwellgleeson.co.uk/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
fletcher-jones.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.fletcher-jones.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
freethcartwright.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://freethcartwright.co.uk/.well-known/security.txt"": dial tcp 46.236.16.100:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
gateleyuk.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://gateleyplc.com/gateley-legal"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
franklinandrews.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://franklinandrews.com/.well-known/security.txt"": dial tcp 162.13.76.34:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
gillakaster.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://gillakaster.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
hanoverfox.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.hanoverfox.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
hemsleyfraser.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.hemsleyfraser.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
gosschalks.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.gosschalks.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
schofieldlothian.com,false,false,404,,,,,,,,,https://schofieldlothian.com/security.txt file may not exist - HTTP error code: 404
fivetengroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://fivetengroup.com/.well-known/security.txt"": dial tcp 62.231.150.38:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
farrer.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.farrer.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
citation.co.uk,false,false,404,,,,,,,,,https://www.citation.co.uk/security.txt file may not exist - HTTP error code: 404
ingeus.co.uk,false,false,404,,,,,,,,,https://ingeus.co.uk/security.txt file may not exist - HTTP error code: 404
cenelec.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.cenelec.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
dacbeachcroft.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.dacbeachcroft.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
empirehr.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://empirehr.com/.well-known/security.txt"": dial tcp 15.197.142.173:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
commetric.com,false,false,404,,,,,,,,,https://commetric.com/security.txt file may not exist - HTTP error code: 404
cplg.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.cplg.com.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
dla.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dla.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
gap-personnel.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://gap-personnel.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
synergygroup.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://synergygroup.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
harbottle.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.harbottle.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
smithsquarepartners.com,false,false,403,,,,,,,,,https://smithsquarepartners.com/security.txt file may not exist - HTTP error code: 403
keeblehawson.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://keeblehawson.co.uk/.well-known/security.txt"": dial tcp 134.213.159.74:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
altus-strategies.com,false,false,404,,,,,,,,,https://altus-strategies.com/security.txt file may not exist - HTTP error code: 404
horton-intl.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://horton-intl.co.uk/.well-known/security.txt"": dial tcp 216.21.224.199:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
howes-percival.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://howes-percival.co.uk/.well-known/security.txt"": dial tcp 78.31.105.30:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
ipsgroup.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ipsgroup.co.uk/.well-known/security.txt"": dial tcp 109.228.14.60:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
huntress.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.huntress.co.uk/.well-known/security.txt/"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
jltgroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://jltgroup.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
knightandsons.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://knightandsons.co.uk/.well-known/security.txt"": dial tcp 185.19.14.33:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
trustedsources.co.uk,false,false,404,,,,,,,,,https://www.tslombard.com/security.txt file may not exist - HTTP error code: 404
marrons.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://marrons.co.uk/.well-known/security.txt"": dial tcp 165.160.13.20:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
spadental.co.uk,false,false,404,,,,,,,,,https://www.spadental.co.uk/security.txt file may not exist - HTTP error code: 404
manda.uk.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://manda.uk.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
celerantconsulting.com,false,false,404,,,,,,,,,https://celerantconsulting.com/security.txt file may not exist - HTTP error code: 404
uk.mercer.com,false,false,404,,,,,,,,,https://www.uk.mercer.com/security.txt file may not exist - HTTP error code: 404
kermapartners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://kermapartners.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
macroberts.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.macroberts.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
hawsons.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.hawsons.co.uk/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
mooreandblatch.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://mooreandblatch.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
jaspercapital.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://jaspercapital.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:59+01:00 is after 2021-03-25T11:28:26Z"
myhomemove.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.myhomemove.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
sacker-partners.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://sacker-partners.co.uk/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
nelson-hall.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://research.nelson-hall.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
peoplechecking.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://refs.peoplechecking.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
pareto.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.pareto.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
nsf-cmi.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://nsf-cmi.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
orbys.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://orbys.com/.well-known/security.txt"": dial tcp 217.19.248.132:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
osborneclarke.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.osborneclarke.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
alpinasearch.com,false,false,404,,,,,,,,,https://alpinasearch.com/security.txt file may not exist - HTTP error code: 404
ouryclark.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.ouryclark.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
peterkins.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://peterkins.com/.well-known/security.txt"": dial tcp 51.89.139.188:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
pinsentmasons.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.pinsentmasons.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
procius.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://procius.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
srlv.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.srlv.co.uk/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
uk.practicallaw.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://uk.practicallaw.thomsonreuters.com/?transitionType=Default&contextData=%28sc.Default%29"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
qdosconsulting.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.qdoscontractor.com"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
rethink-recruitment.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://rethink-recruitment.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
sarahbuttler.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://sarahbuttler.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
shawtax.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://shawtax.co.uk/.well-known/security.txt"": dial tcp 162.13.70.190:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
simcocks.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.simcocks.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
portfolio.org.uk,false,false,404,,,,,,,,,https://portfolio.org.uk/security.txt file may not exist - HTTP error code: 404
schoeys.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://schoeys.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
landmarcfm.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://landmarcfm.com/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
smarterwork.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://smarterwork.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
copyrights.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.copyrightsgroup.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
startupbootcamp.org,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.startupbootcamp.org/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
sjplaw.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://sjplaw.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
writeresearchcompany.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.writeresearchcompany.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
tltsolicitors.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.tlt.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
tollers.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.tollers.co.uk/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
totallylegal.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.totallylegal.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
traverssmith.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.traverssmith.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
tmdr.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://tmdr.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
orbiscf.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.orbiscf.com/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
tughans.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://tughans.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
wallace.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.wallace.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
aegon.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.aegon.co.uk/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
kinmontadvisory.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.kinmontadvisory.co.uk/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
birchwoodinvestment.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.birchwoodinvestment.com/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
agg-jones.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.agg-jones.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
visionifp.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.visionifp.co.uk/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
alphasights.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.alphasights.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
aon.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.aon.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
altius-associates.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://altius-associates.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
asantecapital.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://asantecapital.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
