domain,is_file_found,is_file_valid,http_status,acknowledgments,canonical,contact,encryption,expires,hiring,policy,preferred_languages,errors
bnymellon.com,false,false,404,,,,,,,,,https://www.bnymellon.com/security.txt file may not exist - HTTP error code: 404
biogen.com,false,false,404,,,,,,,,,https://www.biogen.com/security.txt file may not exist - HTTP error code: 404
healthpeak.com,false,false,404,,,,,,,,,https://www.healthpeak.com/security.txt file may not exist - HTTP error code: 404
mosaicco.com,false,false,404,,,,,,,,,https://mosaicco.com/security.txt file may not exist - HTTP error code: 404
jacobs.com,false,false,404,,,,,,,,,https://www.jacobs.com/security.txt file may not exist - HTTP error code: 404
johnsoncontrols.com,false,false,200,,,,,,,,,Content-type (text/html) is not valid
irco.com,false,false,404,,,,,,,,,https://www.irco.com/en/security.txt file may not exist - HTTP error code: 404
modernatx.com,false,false,404,,,,,,,,,https://www.modernatx.com/security.txt file may not exist - HTTP error code: 404
ametek.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
republicservices.com,false,false,404,,,,,,,,,https://www.republicservices.com/security.txt file may not exist - HTTP error code: 404
otis.com,false,false,404,,,,,,,,,https://otis.com/security.txt file may not exist - HTTP error code: 404
danaher.com,false,false,404,,,,,,,,,https://www.danaher.com/security.txt file may not exist - HTTP error code: 404
northropgrumman.com,false,false,404,,,,,,,,,https://www.northropgrumman.com/security.txt file may not exist - HTTP error code: 404
borgwarner.com,false,false,404,,,,,,,,,https://www.borgwarner.com/security.txt file may not exist - HTTP error code: 404
iqvia.com,false,false,404,,,,,,,,,https://www.iqvia.com/security.txt file may not exist - HTTP error code: 404
advanceautoparts.com,false,false,200,,,,,,,,,Content-type (text/html) is not valid
stryker.com,false,false,404,,,,,,,,,https://www.stryker.com//security.txt file may not exist - HTTP error code: 404
elcompanies.com,false,false,403,,,,,,,,,https://www.elcompanies.com/security.txt file may not exist - HTTP error code: 403
cisco.com,false,false,404,,,,,,,,,https://www.cisco.com/security.txt file may not exist - HTTP error code: 404
amwater.com,false,false,404,,,,,,,,,https://www.amwater.com/security.txt file may not exist - HTTP error code: 404
discover.com,false,false,404,,,,,,,,,https://www.discover.com/libs/cq/security/content/securityadmin.txt file may not exist - HTTP error code: 404
zimmerbiomet.com,false,false,404,,,,,,,,,https://www.zimmerbiomet.com/security.txt file may not exist - HTTP error code: 404
entergy.com,false,false,404,,,,,,,,,https://www.entergy.com/security.txt file may not exist - HTTP error code: 404
marshmclennan.com,false,false,404,,,,,,,,,https://www.marshmclennan.com/security.txt file may not exist - HTTP error code: 404
nucor.com,false,false,404,,,,,,,,,https://www.nucor.com/security.txt file may not exist - HTTP error code: 404
thecloroxcompany.com,false,false,404,,,,,,,,,https://www.thecloroxcompany.com/security.txt file may not exist - HTTP error code: 404
nielsen.com,false,false,404,,,,,,,,,https://www.nielsen.com/security.txt file may not exist - HTTP error code: 404
lowes.com,false,false,500,,,,,,,,,https://www.lowes.com/.well-known/security.txt file may not exist - HTTP error code: 500
key.com,false,false,404,,,,,,,,,https://www.key.com/security.txt file may not exist - HTTP error code: 404
merck.com,false,false,404,,,,,,,,,https://www.merck.com/security.txt file may not exist - HTTP error code: 404
mohawkind.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
tractorsupply.com,false,false,403,,,,,,,,,https://www.tractorsupply.com/security.txt file may not exist - HTTP error code: 403
gm.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
bookingholdings.com,false,false,404,,,,,,,,,https://www.bookingholdings.com/security.txt file may not exist - HTTP error code: 404
take2games.com,false,false,404,,,,,,,,,https://www.take2games.com/security.txt file may not exist - HTTP error code: 404
unitedhealthgroup.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
broadridge.com,false,false,404,,,,,,,,,https://www.broadridge.com/security.txt file may not exist - HTTP error code: 404
digitalrealty.com,false,false,404,,,,,,,,,https://www.digitalrealty.com/security.txt file may not exist - HTTP error code: 404
embecta.com,false,false,404,,,,,,,,,https://www.embecta.com/security.txt file may not exist - HTTP error code: 404
starbucks.com,false,false,404,,,,,,,,,https://www.starbucks.com/security.txt file may not exist - HTTP error code: 404
southerncompany.com,false,false,404,,,,,,,,,https://www.southerncompany.com/security.txt file may not exist - HTTP error code: 404
davita.com,false,false,404,,,,,,,,,https://www.davita.com/security.txt file may not exist - HTTP error code: 404
equityapartments.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
regions.com,false,false,404,,,,,,,,,https://www.regions.com/security.txt file may not exist - HTTP error code: 404
fmc.com,false,false,404,,,,,,,,,https://www.fmc.com/security.txt file may not exist - HTTP error code: 404
crowncastle.com,false,false,404,,,,,,,,,https://www.crowncastle.com/security.txt file may not exist - HTTP error code: 404
conocophillips.com,false,false,200,,,,,,,,,Content-type (text/html;charset=UTF-8) is not valid
citrix.com,false,false,404,,,,,,,,,https://www.citrix.com/security.txt file may not exist - HTTP error code: 404
dovercorporation.com,false,false,404,,,,,,,,,https://www.Dovercorporation.com/security.txt file may not exist - HTTP error code: 404
colgatepalmolive.com,false,false,404,,,,,,,,,https://www.colgatepalmolive.com/en-us/security.txt file may not exist - HTTP error code: 404
amerisourcebergen.com,false,false,404,,,,,,,,,https://www.amerisourcebergen.com/security.txt file may not exist - HTTP error code: 404
firstrepublic.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.firstrepublic.com/.well-known/security.txt"": stopped after 10 redirects"
qorvo.com,false,false,404,,,,,,,,,https://www.qorvo.com/security.txt file may not exist - HTTP error code: 404
catalent.com,false,false,404,,,,,,,,,https://www.catalent.com/security.txt file may not exist - HTTP error code: 404
ti.com,false,false,404,,,,,,,,,https://www.ti.com/security.txt file may not exist - HTTP error code: 404
aes.com,false,false,404,,,,,,,,,https://www.aes.com/security.txt file may not exist - HTTP error code: 404
questdiagnostics.com,false,false,404,,,,,,,,,https://www.questdiagnostics.com/security.txt file may not exist - HTTP error code: 404
internationalpaper.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
thehartford.com,false,false,404,,,,,,,,,https://www.thehartford.com/security.txt file may not exist - HTTP error code: 404
progressive.com,false,false,404,,,,,,,,,https://www.progressive.com/security.txt file may not exist - HTTP error code: 404
adm.com,false,false,404,,,,,,,,,https://www.adm.com:443/en-us/security.txt file may not exist - HTTP error code: 404
aosmith.com,false,false,404,,,,,,,,,https://www.aosmith.com/security.txt file may not exist - HTTP error code: 404
metlife.com,false,false,404,,,,,,,,,https://www.metlife.com/security.txt file may not exist - HTTP error code: 404
emerson.com,false,false,404,,,,,,,,,https://www.emerson.com/security.txt file may not exist - HTTP error code: 404
nxp.com,false,false,404,,,,,,,,,https://www.nxp.com/security.txt file may not exist - HTTP error code: 404
tjx.com,false,false,404,,,,,,,,,https://www.tjx.com/security.txt file may not exist - HTTP error code: 404
odfl.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://odfl.com/.well-known/security.txt"": dial tcp 216.54.213.97:443: connect: connection refused"
verisk.com,false,false,404,,,,,,,,,https://www.verisk.com/security.txt file may not exist - HTTP error code: 404
zoetis.com,false,false,404,,,,,,,,,https://www.zoetis.com/security.txt file may not exist - HTTP error code: 404
aig.com,false,false,404,,,,,,,,,https://www.aig.com:443/security.txt file may not exist - HTTP error code: 404
wm.com,false,false,404,,,,,,,,,https://www.wm.com/security.txt file may not exist - HTTP error code: 404
duke-energy.com,false,false,404,,,,,,,,,https://www.duke-energy.com/security.txt file may not exist - HTTP error code: 404
abiomed.com,false,false,404,,,,,,,,,https://www.abiomed.com/security.txt file may not exist - HTTP error code: 404
paychex.com,false,false,404,,,,,,,,,https://www.paychex.com/security.txt file may not exist - HTTP error code: 404
exeloncorp.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://exeloncorp.com/.well-known/security.txt"": dial tcp 216.99.176.67:443: connect: connection refused"
constellation.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://constellation.com/.well-known/security.txt"": dial tcp 216.99.176.67:443: connect: connection refused"
ford.com,false,false,404,,,,,,,,,https://www.ford.com/security.txt file may not exist - HTTP error code: 404
cinfin.com,false,false,404,,,,,,,,,https://www.cinfin.com/security.txt file may not exist - HTTP error code: 404
centene.com,false,false,404,,,,,,,,,https://www.centene.com/security.txt file may not exist - HTTP error code: 404
jbhunt.com,false,false,404,,,,,,,,,https://www.jbhunt.com/security.txt file may not exist - HTTP error code: 404
hormelfoods.com,false,false,404,,,,,,,,,https://www.hormelfoods.com/security.txt file may not exist - HTTP error code: 404
cfindustries.com,false,false,404,,,,,,,,,https://www.cfindustries.com/404?aspxerrorpath=/security.txt file may not exist - HTTP error code: 404
masco.com,false,false,404,,,,,,,,,https://masco.com/security.txt file may not exist - HTTP error code: 404
organon.com,false,false,404,,,,,,,,,https://www.organon.com/security.txt file may not exist - HTTP error code: 404
newellbrands.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://newellbrands.com/.well-known/security.txt"": dial tcp 34.224.195.248:443: connect: connection refused"
wellsfargo.com,false,false,200,,,,,,,,,Content-type (text/html;charset=UTF-8) is not valid
coca-colacompany.com,false,false,404,,,,,,,,,https://www.coca-colacompany.com/security.txt file may not exist - HTTP error code: 404
comcastcorporation.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
bostonscientific.com,false,false,404,,,,,,,,,https://www.bostonscientific.com/security.txt file may not exist - HTTP error code: 404
up.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://up.com/.well-known/security.txt"": dial tcp 69.58.254.142:443: connect: connection refused"
thermofisher.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
ball.com,false,false,404,,,,,,,,,https://www.ball.com/security.txt file may not exist - HTTP error code: 404
sherwin-williams.com,false,false,500,,,,,,,,,https://www.sherwin-williams.com/security.txt file may not exist - HTTP error code: 500
kla.com,false,false,404,,,,,,,,,https://www.kla.com/security.txt file may not exist - HTTP error code: 404
dxc.com,false,false,200,,,,,,,,,Content-type (text/html;charset=utf-8) is not valid
amgen.com,false,false,404,,,,,,,,,https://www.amgen.com/security.txt file may not exist - HTTP error code: 404
tranetechnologies.com,false,false,404,,,,,,,,,https://www.tranetechnologies.com/security.txt file may not exist - HTTP error code: 404
xcelenergy.com,false,false,404,,,,,,,,,https://www.xcelenergy.com/security.txt file may not exist - HTTP error code: 404
fortinet.com,true,true,200,,https://www.fortinet.com/.well-known/security.txt,https://www.fortiguard.com/faq/psirt-contact,https://www.fortiguard.com/pgpkey,2025-12-31T08:00:00.000Z,https://www.fortinet.com/corporate/careers,https://www.fortiguard.com/psirt_policy,"en,  fr",
principal.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
wynnresorts.com,false,false,404,,,,,,,,,https://www.wynnresorts.com/security.txt file may not exist - HTTP error code: 404
sealedair.com,false,false,404,,,,,,,,,https://www.sealedair.com/security.txt file may not exist - HTTP error code: 404
ralphlauren.com,false,false,403,,,,,,,,,https://www.ralphlauren.co.uk/homepage?ab=Geo_iUK_rUS_dUK&locale=en_GB file may not exist - HTTP error code: 403
unitedrentals.com,false,false,404,,,,,,,,,https://www.unitedrentals.com/security.txt file may not exist - HTTP error code: 404
marathonpetroleum.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://marathonpetroleum.com/.well-known/security.txt"": dial tcp 104.130.204.252:443: connect: connection refused"
atmosenergy.com,false,false,404,,,,,,,,,https://atmosenergy.com/security.txt file may not exist - HTTP error code: 404
broadcom.com,false,false,404,,,,,,,,,https://www.broadcom.com/security.txt file may not exist - HTTP error code: 404
alaskaair.com,false,false,403,,,,,,,,,https://www.alaskaair.com/security.txt file may not exist - HTTP error code: 403
lennar.com,false,false,404,,,,,,,,,https://www.lennar.com/security.txt file may not exist - HTTP error code: 404
bd.com,false,false,404,,,,,,,,,https://www.bd.com/security.txt file may not exist - HTTP error code: 404
rocktenn.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://rocktenn.com/.well-known/security.txt"": dial tcp 162.34.240.179:443: connect: connection refused"
garmin.com,false,false,404,,,,,,,,,https://www.garmin.com/en-GB/security.txt/ file may not exist - HTTP error code: 404
coopercos.com,false,false,404,,,,,,,,,https://www.coopercos.com/security.txt file may not exist - HTTP error code: 404
poolcorp.com,false,false,404,,,,,,,,,https://www.poolcorp.com/security.txt file may not exist - HTTP error code: 404
molsoncoors.com,false,false,404,,,,,,,,,https://www.molsoncoors.com/security.txt file may not exist - HTTP error code: 404
cigna.com,false,false,404,,,,,,,,,https://www.cigna.com/security.txt file may not exist - HTTP error code: 404
exxonmobil.com,false,false,404,,,,,,,,,https://www.exxonmobil.com/security.txt file may not exist - HTTP error code: 404
aboutschwab.com,false,false,403,,,,,,,,,https://www.aboutschwab.com/security.txt file may not exist - HTTP error code: 403
synopsys.com,false,false,404,,,,,,,,,https://www.synopsys.com/security.txt file may not exist - HTTP error code: 404
kimberly-clark.com,false,false,404,,,,,,,,,https://www.kimberly-clark.com/en-us/security.txt?404;http://www.kimberly-clark.com:80/security.txt file may not exist - HTTP error code: 404
rockwellautomation.com,false,false,404,,,,,,,,,https://www.rockwellautomation.com/security.txt file may not exist - HTTP error code: 404
accenture.com,false,false,404,,,,,,,,,https://www.accenture.com/us-en/error/pagenotfound?errSrc=%2fsecurity.txt file may not exist - HTTP error code: 404
pplweb.com,false,false,404,,,,,,,,,https://www.pplweb.com/security.txt file may not exist - HTTP error code: 404
arista.com,false,false,404,,,,,,,,,https://www.arista.com/en/security.txt file may not exist - HTTP error code: 404
darden.com,false,false,404,,,,,,,,,https://www.darden.com/security.txt file may not exist - HTTP error code: 404
cummins.com,false,false,404,,,,,,,,,https://www.cummins.com/security.txt file may not exist - HTTP error code: 404
travelers.com,false,false,404,,,,,,,,,https://www.travelers.com/security.txt file may not exist - HTTP error code: 404
cadence.com,false,false,404,,,,,,,,,https://www.cadence.com:443/security.txt file may not exist - HTTP error code: 404
thehersheycompany.com,false,false,200,,,,,,,,,Content-type (text/html;charset=utf-8) is not valid
bankofamerica.com,false,false,404,,,,,,,,,https://www.bankofamerica.com/banking-information/error-page-en.html file may not exist - HTTP error code: 404
conagrabrands.com,false,false,404,,,,,,,,,https://www.conagrabrands.com/security.txt file may not exist - HTTP error code: 404
mccormickcorporation.com,false,false,404,,,,,,,,,https://www.mccormickcorporation.com/security.txt file may not exist - HTTP error code: 404
aon.com,false,false,404,,,,,,,,,https://www.aon.com/security.txt file may not exist - HTTP error code: 404
devonenergy.com,false,false,404,,,,,,,,,https://www.devonenergy.com/security.txt file may not exist - HTTP error code: 404
williams.com,false,false,404,,,,,,,,,https://www.williams.com/security.txt file may not exist - HTTP error code: 404
lamresearch.com,false,false,404,,,,,,,,,https://www.lamresearch.com/security.txt file may not exist - HTTP error code: 404
idexx.com,false,false,404,,,,,,,,,https://www.idexx.com/en/security.txt/ file may not exist - HTTP error code: 404
jackhenry.com,false,false,404,,,,,,,,,https://www.jackhenry.com/security.txt file may not exist - HTTP error code: 404
raymondjames.com,false,false,404,,,,,,,,,https://www.raymondjames.com/security.txt file may not exist - HTTP error code: 404
statestreet.com,false,false,404,,,,,,,,,https://www.statestreet.com//security.txt file may not exist - HTTP error code: 404
citigroup.com,false,false,404,,,,,,,,,https://www.citigroup.com/security.txt file may not exist - HTTP error code: 404
chubb.com,false,false,404,,,,,,,,,https://www.chubb.com/security.txt file may not exist - HTTP error code: 404
roberthalf.com,false,false,404,,,,,,,,,https://www.roberthalf.com/security.txt file may not exist - HTTP error code: 404
alliantenergy.com,false,false,404,,,,,,,,,https://www.alliantenergy.com/security.txt file may not exist - HTTP error code: 404
nisource.com,false,false,404,,,,,,,,,https://www.nisource.com/security.txt file may not exist - HTTP error code: 404
regeneron.com,false,false,404,,,,,,,,,https://www.regeneron.com/security.txt file may not exist - HTTP error code: 404
dow.com,false,false,404,,,,,,,,,https://www.dow.com//security.txt file may not exist - HTTP error code: 404
lumen.com,false,false,404,,,,,,,,,https://www.lumen.com/security.txt file may not exist - HTTP error code: 404
udr.com,false,false,404,,,,,,,,,https://www.udr.com/security.txt file may not exist - HTTP error code: 404
boeing.com,false,false,404,,,,,,,,,https://www.boeing.com/advertising/info_solution file may not exist - HTTP error code: 404
thekrogerco.com,false,false,404,,,,,,,,,https://www.thekrogerco.com/security.txt file may not exist - HTTP error code: 404
ameriprise.com,false,false,404,,,,,,,,,https://www.ameriprise.com/security.txt file may not exist - HTTP error code: 404
vulcanmaterials.com,false,false,404,,,,,,,,,https://www.vulcanmaterials.com/security.txt file may not exist - HTTP error code: 404
antheminc.com,false,false,404,,,,,,,,,https://www.antheminc.com/security.txt file may not exist - HTTP error code: 404
dukerealty.com,false,false,404,,,,,,,,,https://www.dukerealty.com/security.txt file may not exist - HTTP error code: 404
ebay.com,false,false,404,,,,,,,,,https://www.ebay.com/n/error file may not exist - HTTP error code: 404
juniper.net,false,false,404,,,,,,,,,https://www.juniper.net/security.txt file may not exist - HTTP error code: 404
prologis.com,false,false,404,,,,,,,,,https://www.prologis.com/security.txt file may not exist - HTTP error code: 404
usbank.com,false,false,404,,,,,,,,,https://www.usbank.com/security.txt file may not exist - HTTP error code: 404
pfizer.com,false,false,404,,,,,,,,,https://www.pfizer.com/security.txt file may not exist - HTTP error code: 404
pngaming.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
att.com,false,false,404,,,,,,,,,https://www.att.com/security.txt file may not exist - HTTP error code: 404
whirlpoolcorp.com,false,false,404,,,,,,,,,https://whirlpoolcorp.com/security.txt file may not exist - HTTP error code: 404
micron.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
jpmorganchase.com,false,false,404,,,,,,,,,https://www.jpmorganchase.com/security.txt file may not exist - HTTP error code: 404
nike.com,false,false,404,,,,,,,,,https://www.nike.com/security.txt file may not exist - HTTP error code: 404
expeditors.com,false,false,404,,,,,,,,,https://www.expeditors.com/security.txt file may not exist - HTTP error code: 404
weyerhaeuser.com,false,false,404,,,,,,,,,https://www.weyerhaeuser.com/security.txt file may not exist - HTTP error code: 404
edison.com,false,false,404,,,,,,,,,https://www.edison.com/security.txt file may not exist - HTTP error code: 404
albemarle.com,false,false,404,,,,,,,,,https://www.albemarle.com/security.txt file may not exist - HTTP error code: 404
coterra.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
globelifeinsurance.com,false,false,404,,,,,,,,,https://www.globelifeinsurance.com/security.txt file may not exist - HTTP error code: 404
conedison.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
aptiv.com,false,false,404,,,,,,,,,https://www.aptiv.com/security.txt file may not exist - HTTP error code: 404
northerntrust.com,false,false,404,,,,,,,,,https://www.northerntrust.com/security.txt file may not exist - HTTP error code: 404
leidos.com,false,false,404,,,,,,,,,https://www.leidos.com/security.txt file may not exist - HTTP error code: 404
monolithicpower.com,false,false,404,,,,,,,,,https://www.monolithicpower.com/security.txt file may not exist - HTTP error code: 404
allstate.com,false,false,404,,,,,,,,,https://www.allstate.com/security.txt file may not exist - HTTP error code: 404
hologic.com,false,false,404,,,,,,,,,https://www.hologic.com/security.txt file may not exist - HTTP error code: 404
nrg.com,false,false,404,,,,,,,,,https://www.nrg.com/error.html file may not exist - HTTP error code: 404
hasbro.com,false,false,404,,,,,,,,,https://www.hasbro.com/security.txt file may not exist - HTTP error code: 404
edwards.com,false,false,404,,,,,,,,,https://www.edwards.com/security.txt file may not exist - HTTP error code: 404
equinix.com,false,false,403,,,,,,,,,https://www.equinix.com/security.txt file may not exist - HTTP error code: 403
wrberkley.com,false,false,404,,,,,,,,,https://www.berkley.com/security.txt file may not exist - HTTP error code: 404
willistowerswatson.com,false,false,404,,,,,,,,,https://www.wtwco.com/security.txt file may not exist - HTTP error code: 404
regencycenters.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://regencycenters.com/.well-known/security.txt"": EOF"
allegion.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://allegion.com/.well-known/security.txt"": x509: certificate signed by unknown authority"
pultegroupinc.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
carmax.com,true,true,200,,,mailto:responsible_disclosure@carmax.com,,2024-12-31T05:00:00.000Z,https://careers.carmax.com/us/en/search-results?keywords=cybersecurity,,en,
pvh.com,false,false,404,,,,,,,,,https://pvh.com/security.txt file may not exist - HTTP error code: 404
interpublic.com,false,false,0,,,,,,,,,"HTTP response error: Get ""http://www.interpublic.com.well-known/security.txt"": dial tcp: lookup www.interpublic.com.well-known on 1.1.1.1:53: no such host"
capitalone.com,false,false,404,,,,,,,,,https://www.capitalone.com/page-not-found/ file may not exist - HTTP error code: 404
bbinsurance.com,false,false,404,,,,,,,,,https://bbinsurance.com/security.txt file may not exist - HTTP error code: 404
idexcorp.com,false,false,404,,,,,,,,,https://www.idexcorp.com/security.txt file may not exist - HTTP error code: 404
perkinelmer.com,false,false,404,,,,,,,,,https://www.perkinelmer.com/corporate/error/404.html?aspxerrorpath=/security.txt file may not exist - HTTP error code: 404
incyte.com,false,false,404,,,,,,,,,https://incyte.com/security.txt file may not exist - HTTP error code: 404
transdigm.com,false,false,404,,,,,,,,,https://www.transdigm.com/security.txt file may not exist - HTTP error code: 404
intel.com,true,true,200,,https://www.intel.com/security.txt,"mailto:secure@intel.com, mailto:external.security.research@intel.com",https://www.intel.com/content/www/us/en/security-center/pgp-public-key.html,2022-10-11T19:30:00.000Z,https://www.intel.com/content/www/us/en/jobs/jobs-at-intel.html,https://www.intel.com/content/www/us/en/security-center/vulnerability-handling-guidelines.html,en,
tylertech.com,false,false,404,,,,,,,,,https://tylertech.com/security.txt file may not exist - HTTP error code: 404
paccar.com,false,false,404,,,,,,,,,https://paccar.com/security.txt file may not exist - HTTP error code: 404
americanexpress.com,false,false,200,,,,,,,,,Content-type (text/html;charset=utf-8) is not valid
chrobinson.com,false,false,404,,,,,,,,,https://www.chrobinson.com/page-not-found/?item=%2fsecurity&user=extranet%5cAnonymous&site=chrobinson-en file may not exist - HTTP error code: 404
amcor.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
dentsplysirona.com,false,false,404,,,,,,,,,https://dentsplysirona.com/security.txt file may not exist - HTTP error code: 404
motorolasolutions.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
trimble.com,false,false,404,,,,,,,,,https://www.trimble.com/security.txt file may not exist - HTTP error code: 404
pmi.com,false,false,404,,,,,,,,,https://www.pmi.com:443/security.txt file may not exist - HTTP error code: 404
sysco.com,false,false,404,,,,,,,,,https://sysco.com/security.txt file may not exist - HTTP error code: 404
nasdaq.com,false,false,403,,,,,,,,,https://www.nasdaq.com/security.txt file may not exist - HTTP error code: 403
teradyne.com,false,false,404,,,,,,,,,https://teradyne.com/security.txt file may not exist - HTTP error code: 404
nvrinc.com,false,false,404,,,,,,,,,https://nvrinc.com/security.txt file may not exist - HTTP error code: 404
rossstores.com,false,false,404,,,,,,,,,https://rossstores.com/security.txt file may not exist - HTTP error code: 404
seagate.com,false,false,404,,,,,,,,,https://www.seagate.com/security.txt file may not exist - HTTP error code: 404
autodesk.com,false,false,403,,,,,,,,,https://www.autodesk.com/security.txt file may not exist - HTTP error code: 403
cbre.com,false,false,403,,,,,,,,,https://www.cbre.com/security.txt file may not exist - HTTP error code: 403
aa.com,false,false,404,,,,,,,,,https://www.aa.com/security.txt file may not exist - HTTP error code: 404
ptc.com,false,false,404,,,,,,,,,https://www.ptc.com/security.txt file may not exist - HTTP error code: 404
foxcorporation.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.foxcorporation.com/.well-known/security.txt"": stopped after 10 redirects"
ceridian.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
usa.visa.com,false,false,404,,,,,,,,,https://usa.visa.com/security.txt file may not exist - HTTP error code: 404
westpharma.com,false,false,404,,,,,,,,,https://www.westpharma.com/security.txt file may not exist - HTTP error code: 404
marathonoil.com,false,false,404,,,,,,,,,https://www.marathonoil.com/security.txt file may not exist - HTTP error code: 404
rollins.com,false,false,404,,,,,,,,,https://www.rollins.com/security.txt file may not exist - HTTP error code: 404
ironmountain.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
marriott.com,true,true,200,https://hackerone.com/marriott/thanks,,mailto:security@marriott.com,,,,https://hackerone.com/marriott,,
caesars.com,false,false,403,,,,,,,,,https://caesars.com/security.txt file may not exist - HTTP error code: 403
onsemi.com,false,false,200,,,,,,,,,Content-type (text/html;charset=UTF-8) is not valid
ViacomCBS.com,false,false,404,,,,,,,,,https://www.paramount.com/security.txt file may not exist - HTTP error code: 404
itw.com,false,false,404,,,,,,,,,https://www.itw.com/security.txt/ file may not exist - HTTP error code: 404
fisglobal.com,false,false,404,,,,,,,,,https://www.fisglobal.com/security.txt file may not exist - HTTP error code: 404
blackrock.com,false,false,404,,,,,,,,,https://www.blackrock.com/security.txt file may not exist - HTTP error code: 404
cdw.com,false,false,404,,,,,,,,,https://www.cdw.com/security.txt file may not exist - HTTP error code: 404
avalonbay.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
lfg.com,false,false,200,,,,,,,,,Content-type (text/html) is not valid
verisign.com,false,false,404,,,,,,,,,https://www.verisign.com/security.txt file may not exist - HTTP error code: 404
dollargeneral.com,true,false,200,,,,,,,,,File is empty
intuitive.com,false,false,200,,,,,,,,,Content-type (text/html) is not valid
wdc.com,false,false,404,,,,,,,,,https://www.wd.com/security.txt file may not exist - HTTP error code: 404
textron.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
mgmresorts.com,false,false,404,,,,,,,,,https://www.mgmresorts.com/security.txt file may not exist - HTTP error code: 404
mastercard.com,false,false,404,,,,,,,,,https://www.mastercard.com/security.txt file may not exist - HTTP error code: 404
vno.com,false,false,404,,,,,,,,,https://www.vno.com/security.txt file may not exist - HTTP error code: 404
f5.com,false,false,404,,,,,,,,,https://www.f5.com/security.txt file may not exist - HTTP error code: 404
generalmills.com,false,false,404,,,,,,,,,https://www.generalmills.com/security.txt file may not exist - HTTP error code: 404
tapestry.com,false,false,404,,,,,,,,,https://www.tapestry.com/security.txt/ file may not exist - HTTP error code: 404
equifax.com,false,false,404,,,,,,,,,https://www.equifax.com/security.txt file may not exist - HTTP error code: 404
bio-rad.com,false,false,404,,,,,,,,,https://www.bio-rad.com:443/security.txt file may not exist - HTTP error code: 404
cognizant.com,false,false,200,,,,,,,,,Content-type (text/html;charset=utf-8) is not valid
hess.com,false,false,404,,,,,,,,,https://www.hess.com/security.txt file may not exist - HTTP error code: 404
csx.com,false,false,200,,,,,,,,,Content-type (text/html;charset=UTF-8) is not valid
federalrealty.com,false,false,404,,,,,,,,,https://www.federalrealty.com/security.txt file may not exist - HTTP error code: 404
ropertech.com,false,false,404,,,,,,,,,https://www.ropertech.com/security.txt file may not exist - HTTP error code: 404
fastenal.com,false,false,404,,,,,,,,,https://www.fastenal.com/security.txt file may not exist - HTTP error code: 404
assurant.com,false,false,404,,,,,,,,,https://www.assurant.com/security.txt file may not exist - HTTP error code: 404
honeywell.com,false,false,0,,,,,,,,,"HTTP response error: Get ""/"": stopped after 10 redirects"
generac.com,false,false,404,,,,,,,,,https://www.generac.com/security.txt file may not exist - HTTP error code: 404
goldmansachs.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://goldmansachs.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
caterpillar.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.caterpillar.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
